iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month
BGD,Asia,Bangladesh,2024-01-14,2046599.0,190.0,27.143,29479.0,2.0,0.286,12082.536,1.122,0.16,174.036,0.012,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-15,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-16,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-17,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-18,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-19,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-20,2046599.0,0.0,27.143,29479.0,0.0,0.286,12082.536,0.0,0.16,174.036,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-21,2046758.0,159.0,22.714,29480.0,1.0,0.143,12083.475,0.939,0.134,174.042,0.006,0.001,,,,,,,,,,,,,,,,,,,361674689.0,,142193285.0,68558543.0,,0.0,211.28,,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-22,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,361674695.0,151504403.0,,68558549.0,6.0,1.0,211.28,88.5,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-23,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,361674704.0,,142193285.0,68558558.0,9.0,2.0,211.28,,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-24,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,361674721.0,151504403.0,,68558575.0,17.0,5.0,211.28,88.5,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-25,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,,,142193285.0,,,7.0,,,83.06,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-26,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-27,2046758.0,0.0,22.714,29480.0,0.0,0.143,12083.475,0.0,0.134,174.042,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,0.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-28,2046998.0,240.0,34.286,29481.0,1.0,0.143,12084.892,1.417,0.202,174.047,0.006,0.001,,,,,,,,,,,,,,,,,,,361674795.0,151504412.0,142193295.0,68558630.0,,15.0,211.28,88.5,83.06,40.05,0.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-29,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,361674828.0,151504417.0,142193302.0,68558651.0,33.0,19.0,211.28,88.5,83.06,40.05,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-30,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,361674858.0,151504422.0,142193309.0,68558669.0,30.0,22.0,211.28,88.5,83.06,40.05,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-01-31,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,361674907.0,151504434.0,142193320.0,68558695.0,49.0,27.0,211.28,88.5,83.06,40.05,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,1
BGD,Asia,Bangladesh,2024-02-01,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-02,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-03,2046998.0,0.0,34.286,29481.0,0.0,0.143,12084.892,0.0,0.202,174.047,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-04,2047297.0,299.0,42.714,29482.0,1.0,0.143,12086.656,1.765,0.252,174.053,0.006,0.001,,,,,,,,,,,,,,,,,,,361674998.0,151504440.0,142193326.0,68558774.0,,29.0,211.28,88.5,83.06,40.05,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-05,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,361675024.0,151504444.0,142193334.0,68558788.0,26.0,28.0,211.28,88.5,83.06,40.05,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-06,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,361675062.0,151504454.0,142193342.0,68558808.0,38.0,29.0,211.28,88.5,83.06,40.05,0.0,5.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-07,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,361675080.0,,,68558826.0,18.0,25.0,211.28,,,40.05,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-08,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,,151504454.0,142193342.0,,,23.0,,88.5,83.06,,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-09,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-10,2047297.0,0.0,42.714,29482.0,0.0,0.143,12086.656,0.0,0.252,174.053,0.0,0.001,,,,,,,,,,,,,,,,,,,361675120.0,151504459.0,142193343.0,68558860.0,,21.0,211.28,88.5,83.06,40.05,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-11,2047552.0,255.0,36.429,29483.0,1.0,0.143,12088.162,1.505,0.215,174.059,0.006,0.001,,,,,,,,,,,,,,,,,,,361675132.0,151504463.0,142193345.0,68558866.0,12.0,19.0,211.28,88.5,83.06,40.05,0.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-12,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,361675156.0,151504469.0,142193351.0,68558878.0,24.0,19.0,211.28,88.5,83.06,40.05,0.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-13,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,361675164.0,,,68558886.0,8.0,15.0,211.28,,,40.05,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-14,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,,151504469.0,142193351.0,,,13.0,,88.5,83.06,,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-15,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-16,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-17,2047552.0,0.0,36.429,29483.0,0.0,0.143,12088.162,0.0,0.215,174.059,0.0,0.001,,,,,,,,,,,,,,,,,,,361675179.0,,,68558901.0,,8.0,211.28,,,40.05,0.0,2.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-18,2047887.0,335.0,47.857,29486.0,3.0,0.429,12090.14,1.978,0.283,174.077,0.018,0.003,,,,,,,,,,,,,,,,,,,361675198.0,151504470.0,142193356.0,68558914.0,19.0,9.0,211.28,88.5,83.06,40.05,0.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-19,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,361675221.0,151504472.0,142193357.0,68558934.0,23.0,9.0,211.28,88.5,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-20,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-21,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,361675232.0,,,68558945.0,,9.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-22,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,,151504472.0,142193357.0,,,9.0,,88.5,83.06,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-23,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-24,2047887.0,0.0,47.857,29486.0,0.0,0.429,12090.14,0.0,0.283,174.077,0.0,0.003,,,,,,,,,,,,,,,,,,,361675240.0,,,68558953.0,,9.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-25,2048232.0,345.0,49.286,29489.0,3.0,0.429,12092.177,2.037,0.291,174.095,0.018,0.003,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-26,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,361675259.0,151504474.0,142193362.0,68558965.0,,5.0,211.28,88.5,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-27,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,361675262.0,,,68558968.0,3.0,5.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-28,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,361675267.0,151504474.0,142193362.0,68558973.0,5.0,5.0,211.28,88.5,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-02-29,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,2
BGD,Asia,Bangladesh,2024-03-01,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-02,2048232.0,0.0,49.286,29489.0,0.0,0.429,12092.177,0.0,0.291,174.095,0.0,0.003,,,,,,,,,,,,,,,,,,,361675292.0,,,68558998.0,,7.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-03,2048588.0,356.0,50.857,29491.0,2.0,0.286,12094.278,2.102,0.3,174.106,0.012,0.002,,,,,,,,,,,,,,,,,,,361675305.0,151504475.0,142193367.0,68559005.0,13.0,8.0,211.28,88.5,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-04,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,361675316.0,,,68559016.0,11.0,8.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-05,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,361675331.0,151504475.0,142193367.0,68559031.0,15.0,10.0,211.28,88.5,83.06,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-06,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,361675337.0,,,68559037.0,6.0,10.0,211.28,,,40.05,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-07,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,,151504475.0,142193367.0,,,10.0,,88.5,83.06,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-08,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,0.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-09,2048588.0,0.0,50.857,29491.0,0.0,0.286,12094.278,0.0,0.3,174.106,0.0,0.002,,,,,,,,,,,,,,,,,,,361675353.0,,142193369.0,68559051.0,,9.0,211.28,,83.06,40.05,0.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-10,2048914.0,326.0,46.571,29492.0,1.0,0.143,12096.203,1.925,0.275,174.112,0.006,0.001,,,,,,,,,,,,,,,,,,,361675970.0,151504481.0,142193503.0,68559528.0,617.0,95.0,211.28,88.5,83.06,40.05,1.0,1.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-11,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,361676954.0,151504495.0,142193543.0,68560458.0,984.0,234.0,211.28,88.5,83.06,40.05,1.0,3.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-12,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,361678460.0,151504503.0,142193761.0,68561738.0,1506.0,447.0,211.28,88.5,83.06,40.05,3.0,4.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-13,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,361679833.0,151504527.0,142193828.0,68563020.0,1373.0,642.0,211.28,88.5,83.06,40.05,4.0,7.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-14,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,712.0,,,,,4.0,10.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-15,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,781.0,,,,,5.0,13.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-16,2048914.0,0.0,46.571,29492.0,0.0,0.143,12096.203,0.0,0.275,174.112,0.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,850.0,,,,,5.0,16.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
BGD,Asia,Bangladesh,2024-03-17,2049155.0,241.0,34.429,29492.0,0.0,0.0,12097.626,1.423,0.203,174.112,0.0,0.0,,,,,,,,,,,,,,,,,,,361681797.0,151504608.0,142194154.0,68564577.0,,832.0,211.28,88.5,83.06,40.05,5.0,18.0,0.0,,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,171186368,,,,,2024,3
